InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,State,City,Postcode
62591,3537,Reef Essential High Range HR Nitrate Remover 1000ml,1,16/10/2022 19:55,39.99,1038,NSW,Belrose,2085
62591,3534,Reef Essentials Phosphate Remover 500ml,1,16/10/2022 19:55,24.99,1038,NSW,Belrose,2085
62591,19364,Polyp Lab Premium Coral Frag Glue 7 Pack,1,16/10/2022 19:55,22,1038,NSW,Belrose,2085
62585,20847,Maxspect XF330 Single Pack,1,16/10/2022 16:04,549,0,NSW,Sussex Inlet,2540
62585,9566,Aqua One AquaFill Automatic Top Up Unit For Sump Systems,1,16/10/2022 16:04,99.99,0,NSW,Sussex Inlet,2540
62580,10675,SICCE Voyager Syncra SILENT 2.5,1,16/10/2022 9:40,116.5,1059,QLD,MAREEBA,4880
62580,34775,Bubble Magus Replacement Roller Paper - M,1,16/10/2022 9:40,21.48,1059,QLD,MAREEBA,4880
62575,20964,OCTO VarioS 2 Water Pump,1,16/10/2022 6:29,349,0,SA,Whyalla Norrie,5608
62572,9102,Aqua One Carbon Cartridge 850 4C,4,15/10/2022 22:51,16.99,1058,VIC,Heidelberg West,3081
62566,5250,DD-Solutions ClariSea Replacement XL 40m Filter Floss for SK3000,4,15/10/2022 13:48,48.99,0,QLD,Kelso,4815
62563,17477,EHEIM - COMPACT ON 2100 PUMP,1,15/10/2022 13:24,224.98,0,NSW,Willmot,2770
62559,20805,Maxspect Aero Duo AD600 Protein Skimmer,1,15/10/2022 12:48,1094,1057,NSW,Riverstone,2765
62551,15532,Innovitech X-Filter 1.7 Replacement Roll 25 Micron 65m,3,15/10/2022 10:33,65,0,WA,RIDGEWOOD,6030
62551,4405,Aquaforest Pro Bio S - 50ml,1,15/10/2022 10:33,42,0,WA,RIDGEWOOD,6030
62551,4453,Aquaforest NP Pro - 50ml,1,15/10/2022 10:33,39,0,WA,RIDGEWOOD,6030
62548,9090,Aqua One Carbon Cartridge 126 380 1C,2,14/10/2022 17:10,11.99,0,TAS,Margate,7054
62545,10617,D-D JumpGuard Pro Aquarium Cover 75 x 75cm,1,14/10/2022 16:36,64.98,1056,NSW,Belfield,2191
62417,16068,4 Stage 50GPD Nano RO/DI System,1,14/10/2022 10:27,199,0,NSW,Gregory hills,2557
62417,11975,HM DigitalÂ® DM-1: In-Line Dual TDS Monitor,1,14/10/2022 10:27,54.99,0,NSW,Gregory hills,2557
62412,37965,Fluval Remote Control for FLEX Aquariums,1,13/10/2022 21:21,14.31,1054,VIC,Pakenham,3810
62412,11572,Aqua One Glass Thermometer,2,13/10/2022 21:21,2.31,1054,VIC,Pakenham,3810
62407,15479,Salifert Copper Cu Profi Test Kit,2,13/10/2022 20:22,23,0,ACT,Casey,2913
62404,6259,Flipper Cleaner Max Float,1,13/10/2022 19:06,119.99,0,VIC,Wollert,3750
62395,38740,Fluval U1 Internal Filter 55L,1,13/10/2022 13:50,76.98,0,NSW,BUXTON,2571
62380,9098,Aqua One Carbon Cartridge 510 2C,12,13/10/2022 11:17,6.99,0,VIC,Malvern,3144
62365,15532,Innovitech X-Filter 1.7 Replacement Roll 25 Micron 65m,1,13/10/2022 10:02,65,1052,VIC,Cockatoo,3781
62356,41300,Aquaforest Life Source 250g,2,12/10/2022 23:09,30,0,NSW,Bossley Park,2176
62353,11230,Aqua One Veggie Clip With Suction Cup 6.6cm 23209,6,12/10/2022 20:54,5.98,0,NSW,Dapto,2530
62350,14865,Eheim Classic 250 - 2213 With Complete Media,1,12/10/2022 20:19,219.98,1050,VIC,East Bendigo,3550
62340,9453,Aqua One Grounding Probe,1,12/10/2022 17:04,24.99,621,NSW,Lavington,2641
62333,12659,SeaTorch Titanium Algae Scrapper,1,12/10/2022 15:30,80,1049,NSW,Fountaindale,2258
62333,41369,Red Sea ReefMat - ReefMat 1200,1,12/10/2022 15:30,700,1049,NSW,Fountaindale,2258
62328,49041,ADA Amazonia II Soil 3L,3,12/10/2022 14:26,33.98,0,NSW,Hornsby,2077
62318,49041,ADA Amazonia II Soil 3L,1,12/10/2022 12:25,33.98,0,QLD,Elanora,4221
62311,6259,Flipper Cleaner Max Float,1,12/10/2022 11:29,119.99,0,VIC,Rowville,3178
62307,5250,DD-Solutions ClariSea Replacement XL 40m Filter Floss for SK3000,2,12/10/2022 10:52,48.99,184,NSW,Jindabyne,2627
62307,33975,ReefBrite Reef Enhance 55g,1,12/10/2022 10:52,44.98,184,NSW,Jindabyne,2627
62307,5298,AI Aqua illumination Hydra Thirty Two 32 - Black LED Light,1,12/10/2022 10:52,660,184,NSW,Jindabyne,2627
62307,18826,Aqua Medic DC Runner 1.3 controllable pump 1200lph,1,12/10/2022 10:52,259,184,NSW,Jindabyne,2627
62298,11147,"Quantum Reef Essential 5 litres Aragonite A - Calcium, Strontium, Barium",1,12/10/2022 5:41,129.98,1048,VIC,Laverton north,3026
62298,11149,"Quantum Reef Essential 5 litres Aragonite B - Carbonate, Hydrogen Carbonate, Buffer",1,12/10/2022 5:41,129.98,1048,VIC,Laverton north,3026
62293,34745,CO2Art Manifold Block,1,11/10/2022 17:16,56.98,0,VIC,Southbank,3006
62293,58300,Seachem Purigen 100ml Bagged,2,11/10/2022 17:16,18,0,VIC,Southbank,3006
62293,8973,Aqua One Gang Valve 2 Way Outlet,1,11/10/2022 17:16,5,0,VIC,Southbank,3006
62293,28124,Co2 Art Precision Pro-Series Bubble Counter Kit,1,11/10/2022 17:16,27,0,VIC,Southbank,3006
62283,15487,Salifert Phosphate PO4 Profi Test Kit,1,11/10/2022 15:42,32,0,NSW,Marsden Park,2765
62283,15481,Salifert Magnesium Mg Profi Test Kit,1,11/10/2022 15:42,36,0,NSW,Marsden Park,2765
62283,15475,Salifert Calcium Ca Profi Test Kit,1,11/10/2022 15:42,34,0,NSW,Marsden Park,2765
62283,9377,"Aqua One Vac-A-Tank 24""",1,11/10/2022 15:42,21.99,0,NSW,Marsden Park,2765
62283,11088,REEF ENERGY PLUS Coral Nutrition AB 500ml,1,11/10/2022 15:42,46.9,0,NSW,Marsden Park,2765
62277,18337,Aqua One Economy Tropical Flake Food 1kg,1,11/10/2022 12:15,25,1047,NSW,Parramatta,2150
62268,21673,OCTO LR-150 Light Reactor,1,11/10/2022 9:59,749,0,NSW,Penshurst,2222
62252,18772,Schego M2K3 Air Pump 350L/H,1,11/10/2022 8:59,124.98,0,NSW,Bermagui,2546
62249,37896,Fluval U4 Filter BioFoam 2 Pack,2,11/10/2022 8:18,10.98,0,VIC,Carnegie,3163
62244,37965,Fluval Remote Control for FLEX Aquariums,1,10/10/2022 22:32,15.98,0,VIC,Shepparton,3630
62241,17545,Eheim Air Pump Diffuser 4002650,1,10/10/2022 21:19,9.98,1034,NSW,Belmore,2192
62238,51862,Fauna Marin Dino X 500ml,1,10/10/2022 20:25,88.98,0,NSW,LEUMEAH,2560
62232,18428,Algae Wafers - 1Kg,1,10/10/2022 16:50,116,1046,NSW,North Ryde,2113
62224,5250,DD-Solutions ClariSea Replacement XL 40m Filter Floss for SK3000,2,10/10/2022 16:09,48.99,618,NSW,Raymond Terrace,2324
62214,9221,API kH Test Kit,1,10/10/2022 14:51,17.5,1041,VIC,Cowes,3922
62214,9235,API Saltwater Master Kit,1,10/10/2022 14:51,76.5,1041,VIC,Cowes,3922
62192,37965,Fluval Remote Control for FLEX Aquariums,2,10/10/2022 12:15,15.98,1045,VIC,Spotswood,3015
62174,12019,Smart ATO Lite,1,10/10/2022 10:10,130,1044,NSW,BLACKTOWN,2148
62151,38874,Fluval FLEX 57L LED Lamp A14770,1,10/10/2022 4:43,64.98,0,NSW,Cooranbong,2265
62148,9364,"Aqua One Vac-A-Tank 10""",1,9/10/2022 20:27,12.99,0,VIC,Nicholson,3882
62145,4865,Ecotech Marine M2 Barb &amp; Screen Kit,1,9/10/2022 19:37,34.98,0,VIC,Mooroolbark,3138
62141,9179,Teco Teconnect WIFI Controller,1,9/10/2022 18:40,299,0,VIC,South Melbourne,3205
62138,43881,Natural Gravel Australian River Sand 20kg Bulk Packing,1,9/10/2022 17:21,54.98,925,NSW,Belimbla Park,2570
62133,12757,SeaTorch Filter Bag Holders - LJ-300,1,9/10/2022 17:19,117.33,1043,NSW,PARKLEA,2768
62133,53172,Dymax Pro-Lite 12pcs/box,1,9/10/2022 17:19,39.33,1043,NSW,PARKLEA,2768
62133,9395,"Aqua One Fish Net 3"" Fine",1,9/10/2022 17:19,1.32,1043,NSW,PARKLEA,2768
62121,5599,Red Sea Magnesium Pro Test Kit,1,9/10/2022 12:48,67.5,0,NSW,Oakhurst,2761
62121,52079,10 Hole Frag Rack Black-Neon Orange,1,9/10/2022 12:48,25.98,0,NSW,Oakhurst,2761
62121,5653,Red Sea Nitrate Pro Test Kit,1,9/10/2022 12:48,78.5,0,NSW,Oakhurst,2761
62121,5567,Red Sea Calcium Pro Test Kit,1,9/10/2022 12:48,64,0,NSW,Oakhurst,2761
62115,34775,Bubble Magus Replacement Roller Paper - M,5,9/10/2022 11:40,23.98,0,QLD,Kanimbla,4870
62111,9806,Fluval Plant  Shrimp Stratum 2kg,1,9/10/2022 11:39,20.48,1042,NSW,Sydney,2213
62111,58608,Seachem Flourish Tabs 10pk - (Duplicate Imported from WooCommerce),1,9/10/2022 11:39,12.5,1042,NSW,Sydney,2213
62105,4731,Aquaforest - Reef Salt - 22Kg,1,8/10/2022 23:12,150,610,TAS,Huntingfield,7055
62104,4731,Aquaforest - Reef Salt - 22Kg,1,8/10/2022 22:56,150,610,TAS,Huntingfield,7055
62103,4731,Aquaforest - Reef Salt - 22Kg,1,8/10/2022 22:43,150,610,TAS,Huntingfield,7055
62096,13522,ReefSys 255 Marine Aquarium - White,1,8/10/2022 14:50,1149,0,NSW,Unanderra,2526
62091,38277,Fluval Foam Filter Block for Flex 57  123 Aquarium,2,8/10/2022 11:02,12.98,0,VIC,Grovedale,3216
62085,34656,Aquario - Neo Premium Flow L,1,8/10/2022 10:55,78.98,0,NSW,Breakfast Point,2137
62085,19631,Chihiros Lily Type Glass Outflow L,1,8/10/2022 10:55,39,0,NSW,Breakfast Point,2137
62085,19637,Chihiros U Type Glass Inflow L,1,8/10/2022 10:55,34,0,NSW,Breakfast Point,2137
62078,4983,Quantum Reef Essential Mixed Macro Probiotic Salt 20kg Box,2,8/10/2022 1:02,109,621,NSW,Lavington,2641
62074,19413,"1/4""Faucet Diverter Valve",1,7/10/2022 21:30,30,1041,VIC,Cowes,3922
62074,18955,5 Stage 50GPD Essentials+ RO/DI System,1,7/10/2022 21:30,365,1041,VIC,Cowes,3922
62074,15714,"3/4""Tap X 1/4""Tube Adapter",1,7/10/2022 21:30,14.95,1041,VIC,Cowes,3922
62069,39783,Absolute Colour 150g,1,7/10/2022 19:47,32.98,0,QLD,Wynnum west,4178
62058,38724,Fluval FX4 2650lph Canister Filter for aquarium tanks up to 1000 litres,1,7/10/2022 14:43,524,0,NSW,Riverstone,2765
62024,13525,ReefSys 326 Marine Aquarium - White,1,7/10/2022 8:38,1349,305,NSW,Hammondville,2170
62021,3480,Reef Essential ICP-OES Signature Series,1,7/10/2022 7:43,49.99,383,NSW,Wahroonga,2076
62021,3548,Quantum 1000ml Reef Essential Bio-Enhance,1,7/10/2022 7:43,39.99,383,NSW,Wahroonga,2076
62021,3499,"Quantum Reef Essential 1000ml Aragonite B - Carbonate, Hydrogen Carbonate, Buffer",1,7/10/2022 7:43,39.99,383,NSW,Wahroonga,2076
62017,11794,Aquaforest 5L Life Bio Fil,1,7/10/2022 2:00,163,0,VIC,Mulgrave,3170
62012,34661,Aquario - Neo Premium Flow M,1,6/10/2022 22:26,76.98,0,NSW,Glenmore park,2745
62012,34626,Aquario - Neo CO2 Diffuser Curved Special M,1,6/10/2022 22:26,24.98,0,NSW,Glenmore park,2745
62008,48790,Quantum Bio-Kalkwasser 550g,1,6/10/2022 22:07,29.99,0,NSW,Berowra Heights,2082
62008,10075,New Life Spectrum Invertebrate 60g Sinking .5-.75mm Pellet,1,6/10/2022 22:07,19.79,0,NSW,Berowra Heights,2082
62007,5708,Red Sea Salt 22kg Bucket,1,6/10/2022 21:28,134.98,1036,NSW,maryville,2293
62007,5566,Red Sea Ammonia Test Kit,1,6/10/2022 21:28,34,1036,NSW,maryville,2293
62007,58480,Seachem CoralCrete - Purple 114g,2,6/10/2022 21:28,19.8,1036,NSW,maryville,2293
62007,58332,Seachem Ammonia &amp; pH Alert Combo,1,6/10/2022 21:28,16,1036,NSW,maryville,2293
62007,5399,Hanna - Salinity Checker HI98319,1,6/10/2022 21:28,134.99,1036,NSW,maryville,2293
62006,5399,Hanna - Salinity Checker HI98319,1,6/10/2022 21:21,134.99,1036,NSW,maryville,2293
62006,58480,Seachem CoralCrete - Purple 114g,2,6/10/2022 21:21,19.8,1036,NSW,maryville,2293
62006,5566,Red Sea Ammonia Test Kit,1,6/10/2022 21:21,34,1036,NSW,maryville,2293
62006,58332,Seachem Ammonia &amp; pH Alert Combo,1,6/10/2022 21:21,16,1036,NSW,maryville,2293
62005,5708,Red Sea Salt 22kg Bucket,1,6/10/2022 21:02,134.98,1036,NSW,maryville,2293
62005,5399,Hanna - Salinity Checker HI98319,1,6/10/2022 21:02,134.99,1036,NSW,maryville,2293
62005,58480,Seachem CoralCrete - Purple 114g,2,6/10/2022 21:02,19.8,1036,NSW,maryville,2293
62005,5566,Red Sea Ammonia Test Kit,1,6/10/2022 21:02,34,1036,NSW,maryville,2293
62005,58332,Seachem Ammonia &amp; pH Alert Combo,1,6/10/2022 21:02,16,1036,NSW,maryville,2293
62004,5708,Red Sea Salt 22kg Bucket,1,6/10/2022 20:58,134.98,1036,NSW,maryville,2293
62004,5399,Hanna - Salinity Checker HI98319,1,6/10/2022 20:58,134.99,1036,NSW,maryville,2293
62004,58480,Seachem CoralCrete - Purple 114g,2,6/10/2022 20:58,19.8,1036,NSW,maryville,2293
62004,5566,Red Sea Ammonia Test Kit,1,6/10/2022 20:58,34,1036,NSW,maryville,2293
62004,58332,Seachem Ammonia &amp; pH Alert Combo,1,6/10/2022 20:58,16,1036,NSW,maryville,2293
62003,5708,Red Sea Salt 22kg Bucket,1,6/10/2022 20:57,134.98,1036,NSW,maryville,2293
62003,5399,Hanna - Salinity Checker HI98319,1,6/10/2022 20:57,134.99,1036,NSW,maryville,2293
62003,58480,Seachem CoralCrete - Purple 114g,2,6/10/2022 20:57,19.8,1036,NSW,maryville,2293
62003,5566,Red Sea Ammonia Test Kit,1,6/10/2022 20:57,34,1036,NSW,maryville,2293
62003,58332,Seachem Ammonia &amp; pH Alert Combo,1,6/10/2022 20:57,16,1036,NSW,maryville,2293
62000,14894,Fluval 207 Performance Canister Filter up to 220 L Aquarium,2,6/10/2022 19:40,237.98,0,QLD,Mackay,4740
61997,10073,New Life Spectrum Regular Tropical Fish Diet 80g - Sinking Pellet 1-1.5mm,1,6/10/2022 18:54,14.99,1040,SA,salisbury north,5108
61983,5732,Red Sea Aquarium Net Cover 120cm x 80cm,1,6/10/2022 16:49,129,0,NSW,Currans Hill,2567
61980,9566,Aqua One AquaFill Automatic Top Up Unit For Sump Systems,1,6/10/2022 16:22,94.99,1039,VIC,Cowes,3922
61973,6259,Flipper Cleaner Max Float,1,6/10/2022 15:19,119.99,0,QLD,South Townsville,4810
61966,18098,Hanna - Nitrate HR Checker - HI782,1,6/10/2022 13:58,88.33,1038,NSW,Belrose,2085
61966,9312,AQUARIUM SYSTEMS HOLDFAST EPOXY - Purple,1,6/10/2022 13:58,28.33,1038,NSW,Belrose,2085
61966,11601,Hanna - Phosphate ULR Checker HI774,1,6/10/2022 13:58,87.33,1038,NSW,Belrose,2085
61961,18040,Hailea Chiller HC-300A 1/4 HP (600L),1,6/10/2022 12:50,899,1037,QLD,Glen Eden,4680
61945,50179,Red Sea Salt 20kg Refill Box 600L,1,6/10/2022 11:34,122.98,936,SA,PARADISE,5075
61944,5708,Red Sea Salt 22kg Bucket,1,6/10/2022 11:11,134.98,1036,NSW,maryville,2293
61944,5399,Hanna - Salinity Checker HI98319,1,6/10/2022 11:11,134.99,1036,NSW,maryville,2293
61944,58480,Seachem CoralCrete - Purple 114g,2,6/10/2022 11:11,19.8,1036,NSW,maryville,2293
61944,5566,Red Sea Ammonia Test Kit,1,6/10/2022 11:11,34,1036,NSW,maryville,2293
61942,5708,Red Sea Salt 22kg Bucket,1,6/10/2022 9:51,134.98,1036,NSW,maryville,2293
61942,5399,Hanna - Salinity Checker HI98319,1,6/10/2022 9:51,134.99,1036,NSW,maryville,2293
61942,58480,Seachem CoralCrete - Purple 114g,2,6/10/2022 9:51,19.8,1036,NSW,maryville,2293
61942,5566,Red Sea Ammonia Test Kit,1,6/10/2022 9:51,34,1036,NSW,maryville,2293
61936,5708,Red Sea Salt 22kg Bucket,1,6/10/2022 9:17,134.98,1036,NSW,maryville,2293
61936,5399,Hanna - Salinity Checker HI98319,1,6/10/2022 9:17,134.99,1036,NSW,maryville,2293
61936,58480,Seachem CoralCrete - Purple 114g,2,6/10/2022 9:17,19.8,1036,NSW,maryville,2293
61936,5566,Red Sea Ammonia Test Kit,1,6/10/2022 9:17,34,1036,NSW,maryville,2293
61935,5708,Red Sea Salt 22kg Bucket,1,6/10/2022 9:17,134.98,1036,NSW,maryville,2293
61935,5399,Hanna - Salinity Checker HI98319,1,6/10/2022 9:17,134.99,1036,NSW,maryville,2293
61935,58480,Seachem CoralCrete - Purple 114g,2,6/10/2022 9:17,19.8,1036,NSW,maryville,2293
61935,5566,Red Sea Ammonia Test Kit,1,6/10/2022 9:17,34,1036,NSW,maryville,2293
61931,21034,OCTO Classic 110-S Space Saving Skimmer,1,6/10/2022 7:23,439,0,QLD,Mareeba,4880
61928,38745,Fluval Suspension Kit for Plant Spectrum  Marine Spectrum LED,1,6/10/2022 3:25,49.98,618,NSW,Raymond Terrace,2324
61927,5708,Red Sea Salt 22kg Bucket,1,5/10/2022 22:53,134.98,1036,NSW,maryville,2293
61927,5399,Hanna - Salinity Checker HI98319,1,5/10/2022 22:53,134.99,1036,NSW,maryville,2293
61927,58480,Seachem CoralCrete - Purple 114g,2,5/10/2022 22:53,19.8,1036,NSW,maryville,2293
61927,5566,Red Sea Ammonia Test Kit,1,5/10/2022 22:53,34,1036,NSW,maryville,2293
61926,5399,Hanna - Salinity Checker HI98319,1,5/10/2022 22:44,134.99,1036,NSW,maryville,2293
61926,5566,Red Sea Ammonia Test Kit,1,5/10/2022 22:44,34,1036,NSW,maryville,2293
61926,58480,Seachem CoralCrete - Purple 114g,2,5/10/2022 22:44,19.8,1036,NSW,maryville,2293
61926,5708,Red Sea Salt 22kg Bucket,1,5/10/2022 22:44,134.98,1036,NSW,maryville,2293
61925,5399,Hanna - Salinity Checker HI98319,1,5/10/2022 22:36,134.99,1036,NSW,maryville,2293
61925,5566,Red Sea Ammonia Test Kit,1,5/10/2022 22:36,34,1036,NSW,maryville,2293
61925,58480,Seachem CoralCrete - Purple 114g,2,5/10/2022 22:36,19.8,1036,NSW,maryville,2293
61925,5708,Red Sea Salt 22kg Bucket,1,5/10/2022 22:36,134.98,1036,NSW,maryville,2293
61924,5399,Hanna - Salinity Checker HI98319,1,5/10/2022 22:30,134.99,1036,NSW,maryville,2293
61924,5566,Red Sea Ammonia Test Kit,1,5/10/2022 22:30,34,1036,NSW,maryville,2293
61924,58480,Seachem CoralCrete - Purple 114g,2,5/10/2022 22:30,19.8,1036,NSW,maryville,2293
61924,5581,Red Sea Coral Pro Salt 22kg Bucket,1,5/10/2022 22:30,146.98,1036,NSW,maryville,2293
61923,5399,Hanna - Salinity Checker HI98319,1,5/10/2022 22:25,134.99,1036,NSW,maryville,2293
61923,5566,Red Sea Ammonia Test Kit,1,5/10/2022 22:25,34,1036,NSW,maryville,2293
61923,58480,Seachem CoralCrete - Purple 114g,2,5/10/2022 22:25,19.8,1036,NSW,maryville,2293
61923,27261,Red Sea Reef Dose Accesory Kit BlueGreen,1,5/10/2022 22:25,52,1036,NSW,maryville,2293
61923,5581,Red Sea Coral Pro Salt 22kg Bucket,1,5/10/2022 22:25,146.98,1036,NSW,maryville,2293
61922,5399,Hanna - Salinity Checker HI98319,1,5/10/2022 22:24,134.99,1036,NSW,maryville,2293
61922,5566,Red Sea Ammonia Test Kit,1,5/10/2022 22:24,34,1036,NSW,maryville,2293
61922,58480,Seachem CoralCrete - Purple 114g,2,5/10/2022 22:24,19.8,1036,NSW,maryville,2293
61922,27261,Red Sea Reef Dose Accesory Kit BlueGreen,1,5/10/2022 22:24,52,1036,NSW,maryville,2293
61922,5581,Red Sea Coral Pro Salt 22kg Bucket,1,5/10/2022 22:24,146.98,1036,NSW,maryville,2293
61921,5399,Hanna - Salinity Checker HI98319,1,5/10/2022 21:22,134.99,1036,NSW,maryville,2293
61921,39002,Fluval C2 Hang On Power Filter 450Lh 115L,1,5/10/2022 21:22,69,1036,NSW,maryville,2293
61921,8948,Aqua One Stellar 200,1,5/10/2022 21:22,38.5,1036,NSW,maryville,2293
61921,5566,Red Sea Ammonia Test Kit,1,5/10/2022 21:22,34,1036,NSW,maryville,2293
61921,9152,Aqua One Glass Heater 100W,1,5/10/2022 21:22,25,1036,NSW,maryville,2293
61921,58480,Seachem CoralCrete - Purple 114g,2,5/10/2022 21:22,19.8,1036,NSW,maryville,2293
61921,58332,Seachem Ammonia &amp; pH Alert Combo,2,5/10/2022 21:22,16,1036,NSW,maryville,2293
61921,27261,Red Sea Reef Dose Accesory Kit BlueGreen,1,5/10/2022 21:22,52,1036,NSW,maryville,2293
61921,5581,Red Sea Coral Pro Salt 22kg Bucket,1,5/10/2022 21:22,146.98,1036,NSW,maryville,2293
61920,5399,Hanna - Salinity Checker HI98319,1,5/10/2022 21:07,134.99,1036,NSW,maryville,2293
61920,39002,Fluval C2 Hang On Power Filter 450Lh 115L,1,5/10/2022 21:07,69,1036,NSW,maryville,2293
61920,8948,Aqua One Stellar 200,1,5/10/2022 21:07,38.5,1036,NSW,maryville,2293
61920,5566,Red Sea Ammonia Test Kit,1,5/10/2022 21:07,34,1036,NSW,maryville,2293
61920,9152,Aqua One Glass Heater 100W,1,5/10/2022 21:07,25,1036,NSW,maryville,2293
61920,5708,Red Sea Salt 22kg Bucket,1,5/10/2022 21:07,134.98,1036,NSW,maryville,2293
61920,58480,Seachem CoralCrete - Purple 114g,2,5/10/2022 21:07,19.8,1036,NSW,maryville,2293
61920,58332,Seachem Ammonia &amp; pH Alert Combo,2,5/10/2022 21:07,16,1036,NSW,maryville,2293
61913,6259,Flipper Cleaner Max Float,1,5/10/2022 15:20,119.99,314,NSW,Yeoval,2868
61898,34661,Aquario - Neo Premium Flow M,1,4/10/2022 22:50,76.98,0,VIC,Mount Waverley,3149
61895,18034,Hailea Chiller HC-150A 1/10 HP (50~400L),2,4/10/2022 22:07,759,0,QLD,Mackay,4740
61891,9102,Aqua One Carbon Cartridge 850 4C,10,4/10/2022 21:39,16.99,0,NSW,Pagewood,2035
61886,16010,"Aqua One Filter Sock For ReefSys Tanks 180,255 and 326",2,4/10/2022 20:58,12.48,1035,NSW,Blacktown,2148
61882,15483,Salifert Nitrite NO2 Profi Test Kit,1,4/10/2022 17:23,22,0,TAS,PRIMROSE SANDS,7173
61882,13455,Salifert Nitrate NO3 Profi Test Kit,1,4/10/2022 17:23,28,0,TAS,PRIMROSE SANDS,7173
61882,15487,Salifert Phosphate PO4 Profi Test Kit,1,4/10/2022 17:23,32,0,TAS,PRIMROSE SANDS,7173
61874,17134,Converter Male Pushin - 40mm,3,4/10/2022 15:51,17,288,NSW,Spring Farm,2570
61874,17132,Converter Male Pushin - 25mm,1,4/10/2022 15:51,13,288,NSW,Spring Farm,2570
61874,10828,Grey DIN UPVC Coupling - 40mm,3,4/10/2022 15:51,10,288,NSW,Spring Farm,2570
61874,27021,Grey DIN UPVC Coupling - 25mm,3,4/10/2022 15:51,5,288,NSW,Spring Farm,2570
61860,44479,Sera Guppy Gran Nature 44g,1,4/10/2022 14:20,8.24,0,NSW,Epping,2121
61860,44521,Vipachips Nature - 90g / 250mL,1,4/10/2022 14:20,12.74,0,NSW,Epping,2121
61860,44515,SERA VIPAGRAN NATURE STAPLE FOOD 80G/250ML - TROPICAL FISH GRANULES,1,4/10/2022 14:20,11.99,0,NSW,Epping,2121
61853,46607,"Grey DIN Strainer - 25mm, Thread",1,4/10/2022 13:54,5.2,588,WA,ELLENBROOK,6069
61853,46612,"Grey DIN Strainer - 32mm, Socket",1,4/10/2022 13:54,6.6,588,WA,ELLENBROOK,6069
61853,17770,PRIME REEF FLAKES - 71g,1,4/10/2022 13:54,19.98,588,WA,ELLENBROOK,6069
61853,34776,Bubble Magus Replacement Roller Paper - L,1,4/10/2022 13:54,26.98,588,WA,ELLENBROOK,6069
61853,13491,Coral Cane,1,4/10/2022 13:54,34.99,588,WA,ELLENBROOK,6069
61853,11603,Hanna - Phosphate ULR Reagents HI774-25,1,4/10/2022 13:54,16.5,588,WA,ELLENBROOK,6069
61853,5377,Hanna - Alkalinity (dKh) Reagents HI772-26,1,4/10/2022 13:54,16.5,588,WA,ELLENBROOK,6069
61853,3480,Reef Essential ICP-OES Signature Series,1,4/10/2022 13:54,49.99,588,WA,ELLENBROOK,6069
61850,18782,Schego WS2 Air Pump 250L/H,1,4/10/2022 13:35,79.98,0,VIC,TORQUAY,3228
61843,44464,Pond Mix Royal Nature - 185g / 1L,1,4/10/2022 13:06,14.98,0,VIC,Carnegie,3163
61843,60726,Chemiclean Red Slime Cyano Bacteria Remover 6g treats 3407 litres,1,4/10/2022 13:06,49,0,VIC,Carnegie,3163
61839,15293,EcoTech Marine--RMS Hanging Kit,1,4/10/2022 10:57,74.98,0,NSW,Cranebrook,2749
61831,34656,Aquario - Neo Premium Flow L,1,4/10/2022 10:37,78.98,0,NSW,Kiama heights,2533
61815,5399,Hanna - Salinity Checker HI98319,1,4/10/2022 9:11,134.99,0,NSW,Penrith,2750
61811,22493,Aqua One Natural Gravel River Sand Australian 10kg,1,4/10/2022 0:42,28.31,1033,QLD,New Farm,4005
61811,22399,Aqua One Decorative Gravel 5kg Black Silica No.1 1mm,1,4/10/2022 0:42,18.31,1033,QLD,New Farm,4005
61811,9160,Aqua One Digital Thermometer,1,4/10/2022 0:42,2.33,1033,QLD,New Farm,4005
61806,18955,5 Stage 50GPD Essentials+ RO/DI System,1,3/10/2022 18:57,360,1032,QLD,DOUGLAS,4814
61801,58290,Seachem Matrix 4L,1,3/10/2022 18:22,76,0,NSW,Liverpool,2170
61801,9356,Mantis Bio Filter Spheres 2Kg,1,3/10/2022 18:22,59.98,0,NSW,Liverpool,2170
61801,24149,Red Sea Reef Spec Media Bag 1000ml 2 pack 24 x 14cm,2,3/10/2022 18:22,15,0,NSW,Liverpool,2170
61791,5741,Red Sea Aquarium Net Cover Zig Zag Cut Out 1540mm,2,3/10/2022 16:45,15,1031,QLD,Burnett Heads,4670
61784,34622,Aquario - Neo CO2,1,3/10/2022 15:54,35,0,VIC,Mount Waverley,3149
61784,34636,Aquario - Neo CO2 Refill,1,3/10/2022 15:54,19.98,0,VIC,Mount Waverley,3149
61780,52052,10 Hole Frag Rack Black-Neon Green,1,3/10/2022 11:49,25.98,0,NSW,Gregory Hills,2557
61780,20887,Maxspect Jump LED MJ-L165 65w,1,3/10/2022 11:49,429,0,NSW,Gregory Hills,2557
61780,9443,Aqua One Coral Feeder,1,3/10/2022 11:49,14.99,0,NSW,Gregory Hills,2557
61780,10423,Aqua One Filter Sock Replacement 1pk,2,3/10/2022 11:49,12.98,0,NSW,Gregory Hills,2557
61780,38213,Fluval 2in1 Digital Aquarium Thermometer,1,3/10/2022 11:49,25.98,0,NSW,Gregory Hills,2557
